site,date_time,mean,max,min
ibutton_111_284273_31May2023.csv,2021-09-25T00:00:00Z,16.75,21,12.5
ibutton_111_284273_31May2023.csv,2021-09-26T00:00:00Z,11.916666666666666,19.5,8
ibutton_111_284273_31May2023.csv,2021-09-27T00:00:00Z,9,16,5.5
ibutton_111_284273_31May2023.csv,2021-09-28T00:00:00Z,-1.1666666666666667,2,-5
ibutton_111_284273_31May2023.csv,2021-09-29T00:00:00Z,2.9166666666666665,10,-1.5
ibutton_111_284273_31May2023.csv,2021-09-30T00:00:00Z,7.75,14.5,3
ibutton_111_284273_31May2023.csv,2021-10-01T00:00:00Z,9.916666666666666,16,6
ibutton_111_284273_31May2023.csv,2021-10-02T00:00:00Z,11.333333333333334,17.5,8
ibutton_111_284273_31May2023.csv,2021-10-03T00:00:00Z,12.25,18.5,8
ibutton_111_284273_31May2023.csv,2021-10-04T00:00:00Z,11.916666666666666,18,8.5
ibutton_111_284273_31May2023.csv,2021-10-05T00:00:00Z,10.333333333333334,14,8
ibutton_111_284273_31May2023.csv,2021-10-06T00:00:00Z,5.416666666666667,7,4
ibutton_111_284273_31May2023.csv,2021-10-07T00:00:00Z,4.166666666666667,6,2.5
ibutton_111_284273_31May2023.csv,2021-10-08T00:00:00Z,2.75,6,1
ibutton_111_284273_31May2023.csv,2021-10-09T00:00:00Z,1.9166666666666667,7.5,-1.5
ibutton_111_284273_31May2023.csv,2021-10-10T00:00:00Z,3.9166666666666665,9.5,0.5
ibutton_111_284273_31May2023.csv,2021-10-11T00:00:00Z,-4.5,-2.5,-6
ibutton_111_284273_31May2023.csv,2021-10-12T00:00:00Z,-3.9166666666666665,1.5,-8
ibutton_111_284273_31May2023.csv,2021-10-13T00:00:00Z,-1.25,0,-2.5
ibutton_111_284273_31May2023.csv,2021-10-14T00:00:00Z,-0.5,5,-4.5
ibutton_111_284273_31May2023.csv,2021-10-15T00:00:00Z,5.25,11.5,-0.5
ibutton_111_284273_31May2023.csv,2021-10-16T00:00:00Z,9.583333333333334,15.5,5.5
ibutton_111_284273_31May2023.csv,2021-10-17T00:00:00Z,5.666666666666667,7.5,3
ibutton_111_284273_31May2023.csv,2021-10-18T00:00:00Z,-1.9166666666666667,-1,-3.5
ibutton_111_284273_31May2023.csv,2021-10-19T00:00:00Z,1.3333333333333333,4.5,-2
ibutton_111_284273_31May2023.csv,2021-10-20T00:00:00Z,1.75,3,-0.5
ibutton_111_284273_31May2023.csv,2021-10-21T00:00:00Z,5.916666666666667,9.5,1.5
ibutton_111_284273_31May2023.csv,2021-10-22T00:00:00Z,2.5833333333333335,6.5,-1
ibutton_111_284273_31May2023.csv,2021-10-23T00:00:00Z,-1.1666666666666667,-0.5,-2
ibutton_111_284273_31May2023.csv,2021-10-24T00:00:00Z,-0.16666666666666666,1.5,-1.5
ibutton_111_284273_31May2023.csv,2021-10-25T00:00:00Z,-2.25,-1.5,-3
ibutton_111_284273_31May2023.csv,2021-10-26T00:00:00Z,-1.9166666666666667,-0.5,-3
ibutton_111_284273_31May2023.csv,2021-10-27T00:00:00Z,1.8333333333333333,4,-0.5
ibutton_111_284273_31May2023.csv,2021-10-28T00:00:00Z,5.583333333333333,11.5,0.5
ibutton_111_284273_31May2023.csv,2021-10-29T00:00:00Z,6.416666666666667,10,4
ibutton_111_284273_31May2023.csv,2021-10-30T00:00:00Z,5.75,8,4.5
ibutton_111_284273_31May2023.csv,2021-10-31T00:00:00Z,2.25,5.5,0
ibutton_111_284273_31May2023.csv,2021-11-01T00:00:00Z,1.5,2.5,0.5
ibutton_111_284273_31May2023.csv,2021-11-02T00:00:00Z,2.4166666666666665,6,1
ibutton_111_284273_31May2023.csv,2021-11-03T00:00:00Z,6.583333333333333,10.5,3
ibutton_111_284273_31May2023.csv,2021-11-04T00:00:00Z,3.5,6,0
ibutton_111_284273_31May2023.csv,2021-11-05T00:00:00Z,2.0833333333333335,4.5,0.5
ibutton_111_284273_31May2023.csv,2021-11-06T00:00:00Z,-0.9166666666666666,0.5,-3
ibutton_111_284273_31May2023.csv,2021-11-07T00:00:00Z,-4.285714285714286,-1,-7.5
ibutton_111_284273_31May2023.csv,2021-11-08T00:00:00Z,-0.25,3,-3.5
ibutton_111_284273_31May2023.csv,2021-11-09T00:00:00Z,-1.1666666666666667,-0.5,-2
ibutton_111_284273_31May2023.csv,2021-11-10T00:00:00Z,-0.08333333333333333,2.5,-2.5
ibutton_111_284273_31May2023.csv,2021-11-11T00:00:00Z,4.416666666666667,8,1.5
ibutton_111_284273_31May2023.csv,2021-11-12T00:00:00Z,7.083333333333333,11.5,3.5
ibutton_111_284273_31May2023.csv,2021-11-13T00:00:00Z,6.666666666666667,10.5,4
ibutton_111_284273_31May2023.csv,2021-11-14T00:00:00Z,8.166666666666666,12.5,5.5
ibutton_111_284273_31May2023.csv,2021-11-15T00:00:00Z,5.666666666666667,9,2
ibutton_111_284273_31May2023.csv,2021-11-16T00:00:00Z,-0.9166666666666666,1.5,-3
ibutton_111_284273_31May2023.csv,2021-11-17T00:00:00Z,1.1666666666666667,4,-2.5
ibutton_111_284273_31May2023.csv,2021-11-18T00:00:00Z,1.1666666666666667,3.5,0
ibutton_111_284273_31May2023.csv,2021-11-19T00:00:00Z,-1.5833333333333333,0,-5
ibutton_111_284273_31May2023.csv,2021-11-20T00:00:00Z,-1.25,2,-5.5
ibutton_111_284273_31May2023.csv,2021-11-21T00:00:00Z,3.3333333333333335,6.5,-1
ibutton_111_284273_31May2023.csv,2021-11-22T00:00:00Z,3.5833333333333335,8,0
ibutton_111_284273_31May2023.csv,2021-11-23T00:00:00Z,-3.75,-1,-8
ibutton_111_284273_31May2023.csv,2021-11-24T00:00:00Z,-2.4166666666666665,2.5,-8.5
ibutton_111_284273_31May2023.csv,2021-11-25T00:00:00Z,5.25,9.5,1.5
ibutton_111_284273_31May2023.csv,2021-11-26T00:00:00Z,4.583333333333333,8,2.5
ibutton_111_284273_31May2023.csv,2021-11-27T00:00:00Z,4.916666666666667,8,2.5
ibutton_111_284273_31May2023.csv,2021-11-28T00:00:00Z,6.666666666666667,10,5
ibutton_111_284273_31May2023.csv,2021-11-29T00:00:00Z,6.083333333333333,10,4
ibutton_111_284273_31May2023.csv,2021-11-30T00:00:00Z,7.166666666666667,10.5,4
ibutton_111_284273_31May2023.csv,2021-12-01T00:00:00Z,8.166666666666666,12,5.5
ibutton_111_284273_31May2023.csv,2021-12-02T00:00:00Z,7,10.5,3
ibutton_111_284273_31May2023.csv,2021-12-03T00:00:00Z,6,10.5,3.5
ibutton_111_284273_31May2023.csv,2021-12-04T00:00:00Z,4.666666666666667,8,2
ibutton_111_284273_31May2023.csv,2021-12-05T00:00:00Z,2.75,5.5,1
ibutton_111_284273_31May2023.csv,2021-12-06T00:00:00Z,1.5833333333333333,3.5,0
ibutton_111_284273_31May2023.csv,2021-12-07T00:00:00Z,1.25,5,-1.5
ibutton_111_284273_31May2023.csv,2021-12-08T00:00:00Z,-1.1666666666666667,1,-3
ibutton_111_284273_31May2023.csv,2021-12-09T00:00:00Z,-7.416666666666667,-5.5,-9
ibutton_111_284273_31May2023.csv,2021-12-10T00:00:00Z,-7.5,-5,-9
ibutton_111_284273_31May2023.csv,2021-12-11T00:00:00Z,-5.166666666666667,-4,-6.5
ibutton_111_284273_31May2023.csv,2021-12-12T00:00:00Z,-4.166666666666667,-2.5,-5.5
ibutton_111_284273_31May2023.csv,2021-12-13T00:00:00Z,-4.166666666666667,-2.5,-7
ibutton_111_284273_31May2023.csv,2021-12-14T00:00:00Z,-9.916666666666666,-7,-12.5
ibutton_111_284273_31May2023.csv,2021-12-15T00:00:00Z,-9.333333333333334,-7,-12
ibutton_111_284273_31May2023.csv,2021-12-16T00:00:00Z,-7.833333333333333,-7,-10.5
ibutton_111_284273_31May2023.csv,2021-12-17T00:00:00Z,-5.916666666666667,-2.5,-11
ibutton_111_284273_31May2023.csv,2021-12-18T00:00:00Z,-1.75,1.5,-5.5
ibutton_111_284273_31May2023.csv,2021-12-19T00:00:00Z,-1.0833333333333333,0.5,-3
ibutton_111_284273_31May2023.csv,2021-12-20T00:00:00Z,-0.08333333333333333,3,-2.5
ibutton_111_284273_31May2023.csv,2021-12-21T00:00:00Z,0.25,2.5,-3
ibutton_111_284273_31May2023.csv,2021-12-22T00:00:00Z,-2.5833333333333335,-2,-3.5
ibutton_111_284273_31May2023.csv,2021-12-23T00:00:00Z,-3.1666666666666665,-2.5,-4
ibutton_111_284273_31May2023.csv,2021-12-24T00:00:00Z,-6.25,-4,-7.5
ibutton_111_284273_31May2023.csv,2021-12-25T00:00:00Z,-7.833333333333333,-6,-10.5
ibutton_111_284273_31May2023.csv,2021-12-26T00:00:00Z,-10.916666666666666,-9,-13
ibutton_111_284273_31May2023.csv,2021-12-27T00:00:00Z,-11.75,-9,-13.5
ibutton_111_284273_31May2023.csv,2021-12-28T00:00:00Z,-11.25,-9.5,-13.5
ibutton_111_284273_31May2023.csv,2021-12-29T00:00:00Z,-9,-8.5,-10
ibutton_111_284273_31May2023.csv,2021-12-30T00:00:00Z,-9,-8,-10
ibutton_111_284273_31May2023.csv,2021-12-31T00:00:00Z,-11.166666666666666,-9.5,-14
ibutton_111_284273_31May2023.csv,2022-01-01T00:00:00Z,-10.25,-6.5,-16.5
ibutton_111_284273_31May2023.csv,2022-01-02T00:00:00Z,-8.25,-7.5,-9
ibutton_111_284273_31May2023.csv,2022-01-03T00:00:00Z,-5.25,-3,-8.5
ibutton_111_284273_31May2023.csv,2022-01-04T00:00:00Z,-3.3333333333333335,-2.5,-4
ibutton_111_284273_31May2023.csv,2022-01-05T00:00:00Z,-1.0833333333333333,-0.5,-2
ibutton_111_284273_31May2023.csv,2022-01-06T00:00:00Z,-0.8333333333333334,0,-3
ibutton_111_284273_31May2023.csv,2022-01-07T00:00:00Z,-3.75,-2.5,-5.5
ibutton_111_284273_31May2023.csv,2022-01-08T00:00:00Z,-6.333333333333333,-3.5,-8.5
ibutton_111_284273_31May2023.csv,2022-01-09T00:00:00Z,-4,-0.5,-7.5
ibutton_111_284273_31May2023.csv,2022-01-10T00:00:00Z,-2.25,0,-4.5
ibutton_111_284273_31May2023.csv,2022-01-11T00:00:00Z,0.75,3.5,-1.5
ibutton_111_284273_31May2023.csv,2022-01-12T00:00:00Z,4.75,7.5,2.5
ibutton_111_284273_31May2023.csv,2022-01-13T00:00:00Z,-0.25,2,-3.5
ibutton_111_284273_31May2023.csv,2022-01-14T00:00:00Z,1.5,5,-5
ibutton_111_284273_31May2023.csv,2022-01-15T00:00:00Z,4.25,9.5,1
ibutton_111_284273_31May2023.csv,2022-01-16T00:00:00Z,2.5,7.5,0
ibutton_111_284273_31May2023.csv,2022-01-17T00:00:00Z,-0.3333333333333333,3,-2.5
ibutton_111_284273_31May2023.csv,2022-01-18T00:00:00Z,-0.75,2,-3.5
ibutton_111_284273_31May2023.csv,2022-01-19T00:00:00Z,-1.6666666666666667,1.5,-4
ibutton_111_284273_31May2023.csv,2022-01-20T00:00:00Z,0.3333333333333333,4.5,-3.5
ibutton_111_284273_31May2023.csv,2022-01-21T00:00:00Z,-2,2,-5.5
ibutton_111_284273_31May2023.csv,2022-01-22T00:00:00Z,1.75,4,-1
ibutton_111_284273_31May2023.csv,2022-01-23T00:00:00Z,4,7,1.5
ibutton_111_284273_31May2023.csv,2022-01-24T00:00:00Z,2.5,7,0
ibutton_111_284273_31May2023.csv,2022-01-25T00:00:00Z,-2.75,1.5,-4.5
ibutton_111_284273_31May2023.csv,2022-01-26T00:00:00Z,-0.75,3,-3.5
ibutton_111_284273_31May2023.csv,2022-01-27T00:00:00Z,1.25,3,-1.5
ibutton_111_284273_31May2023.csv,2022-01-28T00:00:00Z,2.8333333333333335,6.5,-1
ibutton_111_284273_31May2023.csv,2022-01-29T00:00:00Z,0,4.5,-3
ibutton_111_284273_31May2023.csv,2022-01-30T00:00:00Z,0.4166666666666667,4.5,-2.5
ibutton_111_284273_31May2023.csv,2022-01-31T00:00:00Z,-5.083333333333333,-2.5,-8.5
ibutton_111_284273_31May2023.csv,2022-02-01T00:00:00Z,-9.083333333333334,-4.5,-12.5
ibutton_111_284273_31May2023.csv,2022-02-02T00:00:00Z,-7.666666666666667,-4.5,-9.5
ibutton_111_284273_31May2023.csv,2022-02-03T00:00:00Z,-3.8333333333333335,0.5,-7.5
ibutton_111_284273_31May2023.csv,2022-02-04T00:00:00Z,-0.16666666666666666,3.5,-4
ibutton_111_284273_31May2023.csv,2022-02-05T00:00:00Z,0.5833333333333334,5,-3.5
ibutton_111_284273_31May2023.csv,2022-02-06T00:00:00Z,2.5833333333333335,6,0.5
ibutton_111_284273_31May2023.csv,2022-02-07T00:00:00Z,3.75,7.5,1
ibutton_111_284273_31May2023.csv,2022-02-08T00:00:00Z,2.9166666666666665,7,0.5
ibutton_111_284273_31May2023.csv,2022-02-09T00:00:00Z,4.25,6.5,1.5
ibutton_111_284273_31May2023.csv,2022-02-10T00:00:00Z,5.083333333333333,9,2
ibutton_111_284273_31May2023.csv,2022-02-11T00:00:00Z,5.333333333333333,9,3
ibutton_111_284273_31May2023.csv,2022-02-12T00:00:00Z,4.583333333333333,9,1.5
ibutton_111_284273_31May2023.csv,2022-02-13T00:00:00Z,4.166666666666667,8,1.5
ibutton_111_284273_31May2023.csv,2022-02-14T00:00:00Z,-0.25,4,-7
ibutton_111_284273_31May2023.csv,2022-02-15T00:00:00Z,-7.166666666666667,-4.5,-10
ibutton_111_284273_31May2023.csv,2022-02-16T00:00:00Z,-3.8333333333333335,-1.5,-6.5
ibutton_111_284273_31May2023.csv,2022-02-17T00:00:00Z,-2.5833333333333335,2,-7.5
ibutton_111_284273_31May2023.csv,2022-02-18T00:00:00Z,0.75,5.5,-2
ibutton_111_284273_31May2023.csv,2022-02-19T00:00:00Z,1.5833333333333333,6,-1.5
ibutton_111_284273_31May2023.csv,2022-02-20T00:00:00Z,-3.5,-0.5,-8.5
ibutton_111_284273_31May2023.csv,2022-02-21T00:00:00Z,-9.75,-8.5,-11
ibutton_111_284273_31May2023.csv,2022-02-22T00:00:00Z,-11.916666666666666,-9.5,-14
ibutton_111_284273_31May2023.csv,2022-02-23T00:00:00Z,-14.166666666666666,-10,-18
ibutton_111_284273_31May2023.csv,2022-02-24T00:00:00Z,-10.333333333333334,-6.5,-14
ibutton_111_284273_31May2023.csv,2022-02-25T00:00:00Z,-7.75,-3,-13
ibutton_111_284273_31May2023.csv,2022-02-26T00:00:00Z,-0.75,4.5,-5
ibutton_111_284273_31May2023.csv,2022-02-27T00:00:00Z,0,2.5,-2
ibutton_111_284273_31May2023.csv,2022-02-28T00:00:00Z,2.75,7,-1
ibutton_111_284273_31May2023.csv,2022-03-01T00:00:00Z,3.5,6.5,1.5
ibutton_111_284273_31May2023.csv,2022-03-02T00:00:00Z,4.833333333333333,9,2.5
ibutton_111_284273_31May2023.csv,2022-03-03T00:00:00Z,0.8333333333333334,3,-2
ibutton_111_284273_31May2023.csv,2022-03-04T00:00:00Z,-4,-0.5,-6.5
ibutton_111_284273_31May2023.csv,2022-03-05T00:00:00Z,-7.166666666666667,-5,-9
ibutton_111_284273_31May2023.csv,2022-03-06T00:00:00Z,-6.166666666666667,-2,-11
ibutton_111_284273_31May2023.csv,2022-03-07T00:00:00Z,-3,1.5,-10.5
ibutton_111_284273_31May2023.csv,2022-03-08T00:00:00Z,-2.75,-0.5,-5
ibutton_111_284273_31May2023.csv,2022-03-09T00:00:00Z,-5.75,-2,-9.5
ibutton_111_284273_31May2023.csv,2022-03-10T00:00:00Z,-7.5,-1,-14.5
ibutton_111_284273_31May2023.csv,2022-03-11T00:00:00Z,-0.3333333333333333,6,-6
ibutton_111_284273_31May2023.csv,2022-03-12T00:00:00Z,0.3333333333333333,5.5,-4
ibutton_111_284273_31May2023.csv,2022-03-13T00:00:00Z,-3.2,0,-5.5
ibutton_111_284273_31May2023.csv,2022-03-14T00:00:00Z,0.8333333333333334,7,-5.5
ibutton_111_284273_31May2023.csv,2022-03-15T00:00:00Z,-0.6666666666666666,1,-2
ibutton_111_284273_31May2023.csv,2022-03-16T00:00:00Z,-2,3,-6.5
ibutton_111_284273_31May2023.csv,2022-03-17T00:00:00Z,-0.8333333333333334,1.5,-3
ibutton_111_284273_31May2023.csv,2022-03-18T00:00:00Z,0.5833333333333334,6,-4
ibutton_111_284273_31May2023.csv,2022-03-19T00:00:00Z,-1.6666666666666667,0.5,-4
ibutton_111_284273_31May2023.csv,2022-03-20T00:00:00Z,-4.833333333333333,0,-10.5
ibutton_111_284273_31May2023.csv,2022-03-21T00:00:00Z,-0.16666666666666666,5.5,-4
ibutton_111_284273_31May2023.csv,2022-03-22T00:00:00Z,4,9.5,0.5
ibutton_111_284273_31May2023.csv,2022-03-23T00:00:00Z,6.166666666666667,10.5,3.5
ibutton_111_284273_31May2023.csv,2022-03-24T00:00:00Z,6.666666666666667,12,2.5
ibutton_111_284273_31May2023.csv,2022-03-25T00:00:00Z,6.833333333333333,11.5,4
ibutton_111_284273_31May2023.csv,2022-03-26T00:00:00Z,6.25,12,2.5
ibutton_111_284273_31May2023.csv,2022-03-27T00:00:00Z,5.833333333333333,9,4
ibutton_111_284273_31May2023.csv,2022-03-28T00:00:00Z,1.8333333333333333,3.5,0.5
ibutton_111_284273_31May2023.csv,2022-03-29T00:00:00Z,1.4166666666666667,6.5,-1.5
ibutton_111_284273_31May2023.csv,2022-03-30T00:00:00Z,1.5,2.5,-0.5
ibutton_111_284273_31May2023.csv,2022-03-31T00:00:00Z,-1.0833333333333333,3.5,-4.5
ibutton_111_284273_31May2023.csv,2022-04-01T00:00:00Z,1.6666666666666667,9,-3
ibutton_111_284273_31May2023.csv,2022-04-02T00:00:00Z,1.25,7,-2
ibutton_111_284273_31May2023.csv,2022-04-03T00:00:00Z,1.8333333333333333,6.5,-2
ibutton_111_284273_31May2023.csv,2022-04-04T00:00:00Z,0.6666666666666666,2,-0.5
ibutton_111_284273_31May2023.csv,2022-04-05T00:00:00Z,-3,2.5,-8
ibutton_111_284273_31May2023.csv,2022-04-06T00:00:00Z,2.5833333333333335,11,-3.5
ibutton_111_284273_31May2023.csv,2022-04-07T00:00:00Z,9.666666666666666,17,5
ibutton_111_284273_31May2023.csv,2022-04-08T00:00:00Z,8.416666666666666,13,4
ibutton_111_284273_31May2023.csv,2022-04-09T00:00:00Z,-1.6666666666666667,1.5,-4
ibutton_111_284273_31May2023.csv,2022-04-10T00:00:00Z,-3.5,1,-7
ibutton_111_284273_31May2023.csv,2022-04-11T00:00:00Z,-6.916666666666667,-3,-10.5
ibutton_111_284273_31May2023.csv,2022-04-12T00:00:00Z,-9.583333333333334,-7,-11.5
ibutton_111_284273_31May2023.csv,2022-04-13T00:00:00Z,-7.916666666666667,-5.5,-10.5
ibutton_111_284273_31May2023.csv,2022-04-14T00:00:00Z,-4,-2,-6
ibutton_111_284273_31May2023.csv,2022-04-15T00:00:00Z,-3.5,-1,-5.5
ibutton_111_284273_31May2023.csv,2022-04-16T00:00:00Z,-2.25,-1.5,-3.5
ibutton_111_284273_31May2023.csv,2022-04-17T00:00:00Z,-0.16666666666666666,5,-3.5
ibutton_111_284273_31May2023.csv,2022-04-18T00:00:00Z,1.5,5.5,-0.5
ibutton_111_284273_31May2023.csv,2022-04-19T00:00:00Z,-2.5833333333333335,-1,-3.5
ibutton_111_284273_31May2023.csv,2022-04-20T00:00:00Z,-1.25,2,-4
ibutton_111_284273_31May2023.csv,2022-04-21T00:00:00Z,-2.8333333333333335,-1.5,-5
ibutton_111_284273_31May2023.csv,2022-04-22T00:00:00Z,-2.6666666666666665,1,-4.5
ibutton_111_284273_31May2023.csv,2022-04-23T00:00:00Z,-1.0833333333333333,4,-5
ibutton_111_284273_31May2023.csv,2022-04-24T00:00:00Z,2.5833333333333335,9.5,-3
ibutton_111_284273_31May2023.csv,2022-04-25T00:00:00Z,4.333333333333333,8,1
ibutton_111_284273_31May2023.csv,2022-04-26T00:00:00Z,2.5833333333333335,7,0
ibutton_111_284273_31May2023.csv,2022-04-27T00:00:00Z,2.5833333333333335,7.5,-1.5
ibutton_111_284273_31May2023.csv,2022-04-28T00:00:00Z,-1.8333333333333333,1,-3
ibutton_111_284273_31May2023.csv,2022-04-29T00:00:00Z,-0.08333333333333333,7.5,-6.5
ibutton_111_284273_31May2023.csv,2022-04-30T00:00:00Z,3.1666666666666665,6.5,1.5
ibutton_111_284273_31May2023.csv,2022-05-01T00:00:00Z,0.3333333333333333,7.5,-5
ibutton_111_284273_31May2023.csv,2022-05-02T00:00:00Z,-1.1666666666666667,3,-4
ibutton_111_284273_31May2023.csv,2022-05-03T00:00:00Z,-0.08333333333333333,8,-7
ibutton_111_284273_31May2023.csv,2022-05-04T00:00:00Z,8.166666666666666,16.5,1.5
ibutton_111_284273_31May2023.csv,2022-05-05T00:00:00Z,5.25,6.5,3
ibutton_111_284273_31May2023.csv,2022-05-06T00:00:00Z,4.166666666666667,8,2
ibutton_111_284273_31May2023.csv,2022-05-07T00:00:00Z,-1.8333333333333333,-0.5,-2.5
ibutton_111_284273_31May2023.csv,2022-05-08T00:00:00Z,-5.833333333333333,-4.5,-7
ibutton_111_284273_31May2023.csv,2022-05-09T00:00:00Z,-7.083333333333333,-5,-9.5
ibutton_111_284273_31May2023.csv,2022-05-10T00:00:00Z,-6.666666666666667,-4,-10
ibutton_111_284273_31May2023.csv,2022-05-11T00:00:00Z,-3.6666666666666665,-0.5,-7.5
ibutton_111_284273_31May2023.csv,2022-05-12T00:00:00Z,-0.3333333333333333,3.5,-3.5
ibutton_111_284273_31May2023.csv,2022-05-13T00:00:00Z,2.5,8,-1.5
ibutton_111_284273_31May2023.csv,2022-05-14T00:00:00Z,6.666666666666667,14,2
ibutton_111_284273_31May2023.csv,2022-05-15T00:00:00Z,10.833333333333334,16,6
ibutton_111_284273_31May2023.csv,2022-05-16T00:00:00Z,9.166666666666666,13.5,6
ibutton_111_284273_31May2023.csv,2022-05-17T00:00:00Z,8.5,15,3.5
ibutton_111_284273_31May2023.csv,2022-05-18T00:00:00Z,9.916666666666666,15,6
ibutton_111_284273_31May2023.csv,2022-05-19T00:00:00Z,4.083333333333333,6.5,0
ibutton_111_284273_31May2023.csv,2022-05-20T00:00:00Z,0,7.5,-6
ibutton_111_284273_31May2023.csv,2022-05-21T00:00:00Z,5.083333333333333,11,0
ibutton_111_284273_31May2023.csv,2022-05-22T00:00:00Z,6.166666666666667,12,1.5
ibutton_111_284273_31May2023.csv,2022-05-23T00:00:00Z,8.166666666666666,14.5,2.5
ibutton_111_284273_31May2023.csv,2022-05-24T00:00:00Z,9.583333333333334,15,5
ibutton_111_284273_31May2023.csv,2022-05-25T00:00:00Z,13.416666666666666,21,7.5
ibutton_111_284273_31May2023.csv,2022-05-26T00:00:00Z,12.916666666666666,18.5,9.5
ibutton_111_284273_31May2023.csv,2022-05-27T00:00:00Z,7.916666666666667,12,5
ibutton_111_284273_31May2023.csv,2022-05-28T00:00:00Z,2.75,4,1.5
ibutton_111_284273_31May2023.csv,2022-05-29T00:00:00Z,-1.25,2.5,-3.5
ibutton_111_284273_31May2023.csv,2022-05-30T00:00:00Z,-0.08333333333333333,5.5,-4
ibutton_111_284273_31May2023.csv,2022-05-31T00:00:00Z,4.75,12.5,-2
ibutton_111_284273_31May2023.csv,2022-06-01T00:00:00Z,10,17,4
ibutton_111_284273_31May2023.csv,2022-06-02T00:00:00Z,11,14.5,7
ibutton_111_284273_31May2023.csv,2022-06-03T00:00:00Z,9.083333333333334,13,6
ibutton_111_284273_31May2023.csv,2022-06-04T00:00:00Z,4.916666666666667,7,2.5
ibutton_111_284273_31May2023.csv,2022-06-05T00:00:00Z,6.333333333333333,9.5,3.5
ibutton_111_284273_31May2023.csv,2022-06-06T00:00:00Z,8.333333333333334,15,4
ibutton_111_284273_31May2023.csv,2022-06-07T00:00:00Z,10.666666666666666,20,3.5
ibutton_111_284273_31May2023.csv,2022-06-08T00:00:00Z,12.416666666666666,18.5,7.5
ibutton_111_284273_31May2023.csv,2022-06-09T00:00:00Z,13.083333333333334,18,7.5
ibutton_111_284273_31May2023.csv,2022-06-10T00:00:00Z,15.166666666666666,21,10
ibutton_111_284273_31May2023.csv,2022-06-11T00:00:00Z,14.083333333333334,17.5,11
ibutton_111_284273_31May2023.csv,2022-06-12T00:00:00Z,6.916666666666667,12,1.5
ibutton_111_284273_31May2023.csv,2022-06-13T00:00:00Z,0.4166666666666667,4.5,-2.5
ibutton_111_284273_31May2023.csv,2022-06-14T00:00:00Z,4.083333333333333,11,-1.5
ibutton_111_284273_31May2023.csv,2022-06-15T00:00:00Z,10.5,20.5,2.5
ibutton_111_284273_31May2023.csv,2022-06-16T00:00:00Z,11.75,17.5,8
ibutton_111_284273_31May2023.csv,2022-06-17T00:00:00Z,7.416666666666667,11.5,4
ibutton_111_284273_31May2023.csv,2022-06-18T00:00:00Z,1.3333333333333333,2,0
ibutton_111_284273_31May2023.csv,2022-06-19T00:00:00Z,3.25,7.5,-0.5
ibutton_111_284273_31May2023.csv,2022-06-20T00:00:00Z,7.166666666666667,12,1
ibutton_111_284273_31May2023.csv,2022-06-21T00:00:00Z,13.166666666666666,20,7.5
ibutton_111_284273_31May2023.csv,2022-06-22T00:00:00Z,16.166666666666668,22,10.5
ibutton_111_284273_31May2023.csv,2022-06-23T00:00:00Z,15.583333333333334,21,11.5
ibutton_111_284273_31May2023.csv,2022-06-24T00:00:00Z,15.416666666666666,21.5,10.5
ibutton_111_284273_31May2023.csv,2022-06-25T00:00:00Z,17.75,25,13
ibutton_111_284273_31May2023.csv,2022-06-26T00:00:00Z,19.166666666666668,26,14
ibutton_111_284273_31May2023.csv,2022-06-27T00:00:00Z,18,25,12.5
ibutton_111_284273_31May2023.csv,2022-06-28T00:00:00Z,16.25,21.5,11.5
ibutton_111_284273_31May2023.csv,2022-06-29T00:00:00Z,15,21,10
ibutton_111_284273_31May2023.csv,2022-06-30T00:00:00Z,14.666666666666666,21.5,9
ibutton_111_284273_31May2023.csv,2022-07-01T00:00:00Z,14.25,22,9
ibutton_111_284273_31May2023.csv,2022-07-02T00:00:00Z,13.5,21,8.5
ibutton_111_284273_31May2023.csv,2022-07-03T00:00:00Z,9.583333333333334,13.5,5
ibutton_111_284273_31May2023.csv,2022-07-04T00:00:00Z,9.083333333333334,13.5,5
ibutton_111_284273_31May2023.csv,2022-07-05T00:00:00Z,11.083333333333334,15.5,7
ibutton_111_284273_31May2023.csv,2022-07-06T00:00:00Z,11.916666666666666,20,6.5
ibutton_111_284273_31May2023.csv,2022-07-07T00:00:00Z,12.75,21.5,6
ibutton_111_284273_31May2023.csv,2022-07-08T00:00:00Z,14.166666666666666,22,7.5
ibutton_111_284273_31May2023.csv,2022-07-09T00:00:00Z,14.333333333333334,21,9.5
ibutton_111_284273_31May2023.csv,2022-07-10T00:00:00Z,15.916666666666666,23,9
ibutton_111_284273_31May2023.csv,2022-07-11T00:00:00Z,19.916666666666668,26.5,15
ibutton_111_284273_31May2023.csv,2022-07-12T00:00:00Z,21.5,28,16.5
ibutton_111_284273_31May2023.csv,2022-07-13T00:00:00Z,18,25.5,13
ibutton_111_284273_31May2023.csv,2022-07-14T00:00:00Z,17.583333333333332,25.5,11
ibutton_111_284273_31May2023.csv,2022-07-15T00:00:00Z,17.333333333333332,25,11
ibutton_111_284273_31May2023.csv,2022-07-16T00:00:00Z,18.666666666666668,26.5,12
ibutton_111_284273_31May2023.csv,2022-07-17T00:00:00Z,18.833333333333332,27,13.5
ibutton_111_284273_31May2023.csv,2022-07-18T00:00:00Z,18.75,24.5,13
ibutton_111_284273_31May2023.csv,2022-07-19T00:00:00Z,18.416666666666668,26,12
